,FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 27,Month
338,2010-05-01,DL,2011,ATL,DFW,1615,1612.0,-3.0,24.0,1636.0,1737.0,8.0,1744,1745.0,1.0,0.0,,0.0,149.0,153.0,121.0,732.0,,,,,,,05
339,2010-05-01,DL,2111,ATL,DFW,1505,1509.0,4.0,27.0,1536.0,1637.0,5.0,1631,1642.0,11.0,0.0,,0.0,146.0,153.0,121.0,732.0,,,,,,,05
340,2010-05-02,DL,1911,ATL,DFW,1724,1752.0,28.0,40.0,1832.0,1933.0,2.0,1852,1935.0,43.0,0.0,,0.0,148.0,163.0,121.0,732.0,28.0,0.0,15.0,0.0,0.0,,05
341,2010-05-02,DL,2011,ATL,DFW,1615,1648.0,33.0,16.0,1704.0,1815.0,5.0,1744,1820.0,36.0,0.0,,0.0,149.0,152.0,131.0,732.0,30.0,3.0,3.0,0.0,0.0,,05
342,2010-05-02,DL,2111,ATL,DFW,1505,1519.0,14.0,23.0,1542.0,1643.0,7.0,1631,1650.0,19.0,0.0,,0.0,146.0,151.0,121.0,732.0,0.0,0.0,5.0,0.0,14.0,,05
343,2010-05-03,DL,1911,ATL,DFW,1724,,,,,,,1852,,,1.0,A,0.0,148.0,,,732.0,,,,,,,05
344,2010-05-03,DL,2011,ATL,DFW,1615,1716.0,61.0,23.0,1739.0,1845.0,9.0,1744,1854.0,70.0,0.0,,0.0,149.0,158.0,126.0,732.0,45.0,11.0,9.0,0.0,5.0,,05
345,2010-05-03,DL,2111,ATL,DFW,1505,1545.0,40.0,28.0,1613.0,1951.0,7.0,1631,1958.0,,0.0,,1.0,146.0,,,732.0,,,,,,,05
346,2010-05-04,DL,1911,ATL,DFW,1724,1719.0,-5.0,14.0,1733.0,1832.0,4.0,1852,1836.0,-16.0,0.0,,0.0,148.0,137.0,119.0,732.0,,,,,,,05
347,2010-05-04,DL,2011,ATL,DFW,1615,1614.0,-1.0,22.0,1636.0,1731.0,5.0,1744,1736.0,-8.0,0.0,,0.0,149.0,142.0,115.0,732.0,,,,,,,05
348,2010-05-04,DL,2111,ATL,DFW,1505,1512.0,7.0,14.0,1526.0,1622.0,5.0,1631,1627.0,-4.0,0.0,,0.0,146.0,135.0,116.0,732.0,,,,,,,05
349,2010-05-05,DL,1911,ATL,DFW,1724,1730.0,6.0,17.0,1747.0,1839.0,9.0,1852,1848.0,-4.0,0.0,,0.0,148.0,138.0,112.0,732.0,,,,,,,05
350,2010-05-05,DL,2011,ATL,DFW,1615,1617.0,2.0,31.0,1648.0,1738.0,9.0,1744,1747.0,3.0,0.0,,0.0,149.0,150.0,110.0,732.0,,,,,,,05
351,2010-05-05,DL,2111,ATL,DFW,1505,1512.0,7.0,26.0,1538.0,1632.0,5.0,1631,1637.0,6.0,0.0,,0.0,146.0,145.0,114.0,732.0,,,,,,,05
352,2010-05-06,DL,1911,ATL,DFW,1724,1725.0,1.0,15.0,1740.0,1837.0,6.0,1855,1843.0,-12.0,0.0,,0.0,151.0,138.0,117.0,732.0,,,,,,,05
353,2010-05-06,DL,2011,ATL,DFW,1615,1624.0,9.0,33.0,1657.0,1751.0,5.0,1744,1756.0,12.0,0.0,,0.0,149.0,152.0,114.0,732.0,,,,,,,05
354,2010-05-06,DL,2111,ATL,DFW,1505,1507.0,2.0,33.0,1540.0,1635.0,5.0,1631,1640.0,9.0,0.0,,0.0,146.0,153.0,115.0,732.0,,,,,,,05
355,2010-05-07,DL,1911,ATL,DFW,1724,1718.0,-6.0,14.0,1732.0,1818.0,10.0,1852,1828.0,-24.0,0.0,,0.0,148.0,130.0,106.0,732.0,,,,,,,05
356,2010-05-07,DL,2011,ATL,DFW,1615,1624.0,9.0,24.0,1648.0,1737.0,10.0,1744,1747.0,3.0,0.0,,0.0,149.0,143.0,109.0,732.0,,,,,,,05
357,2010-05-07,DL,2111,ATL,DFW,1505,1500.0,-5.0,26.0,1526.0,1617.0,7.0,1631,1624.0,-7.0,0.0,,0.0,146.0,144.0,111.0,732.0,,,,,,,05
358,2010-05-08,DL,2011,ATL,DFW,1615,1611.0,-4.0,24.0,1635.0,1722.0,6.0,1744,1728.0,-16.0,0.0,,0.0,149.0,137.0,107.0,732.0,,,,,,,05
359,2010-05-08,DL,2111,ATL,DFW,1505,1503.0,-2.0,36.0,1539.0,1629.0,6.0,1631,1635.0,4.0,0.0,,0.0,146.0,152.0,110.0,732.0,,,,,,,05
360,2010-05-09,DL,1911,ATL,DFW,1724,1741.0,17.0,30.0,1811.0,1911.0,4.0,1855,1915.0,20.0,0.0,,0.0,151.0,154.0,120.0,732.0,8.0,0.0,3.0,0.0,9.0,,05
361,2010-05-09,DL,2011,ATL,DFW,1615,1613.0,-2.0,36.0,1649.0,1744.0,5.0,1744,1749.0,5.0,0.0,,0.0,149.0,156.0,115.0,732.0,,,,,,,05
362,2010-05-09,DL,2111,ATL,DFW,1505,1503.0,-2.0,20.0,1523.0,1621.0,9.0,1631,1630.0,-1.0,0.0,,0.0,146.0,147.0,118.0,732.0,,,,,,,05
363,2010-05-10,DL,1911,ATL,DFW,1724,1744.0,20.0,13.0,1757.0,1859.0,5.0,1852,1904.0,12.0,0.0,,0.0,148.0,140.0,122.0,732.0,,,,,,,05
364,2010-05-10,DL,2011,ATL,DFW,1615,1614.0,-1.0,31.0,1645.0,1750.0,7.0,1744,1757.0,13.0,0.0,,0.0,149.0,163.0,125.0,732.0,,,,,,,05
365,2010-05-10,DL,2111,ATL,DFW,1505,1556.0,51.0,10.0,1606.0,1714.0,5.0,1631,1719.0,48.0,0.0,,0.0,146.0,143.0,128.0,732.0,0.0,0.0,0.0,0.0,48.0,,05
