,FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 27,Month
802,2010-11-01,DL,1911,ATL,DFW,1722,1720.0,-2.0,19.0,1739.0,1833.0,9.0,1850,1842.0,-8.0,0.0,,0.0,148.0,142.0,114.0,732.0,,,,,,,11
803,2010-11-01,DL,2011,ATL,DFW,1557,1618.0,21.0,14.0,1632.0,1720.0,10.0,1725,1730.0,5.0,0.0,,0.0,148.0,132.0,108.0,732.0,,,,,,,11
804,2010-11-02,DL,1911,ATL,DFW,1722,1721.0,-1.0,26.0,1747.0,1836.0,9.0,1850,1845.0,-5.0,0.0,,0.0,148.0,144.0,109.0,732.0,,,,,,,11
805,2010-11-02,DL,2011,ATL,DFW,1557,1615.0,18.0,18.0,1633.0,1720.0,7.0,1725,1727.0,2.0,0.0,,0.0,148.0,132.0,107.0,732.0,,,,,,,11
806,2010-11-03,DL,1911,ATL,DFW,1722,1731.0,9.0,36.0,1807.0,1850.0,9.0,1850,1859.0,9.0,0.0,,0.0,148.0,148.0,103.0,732.0,,,,,,,11
807,2010-11-03,DL,2011,ATL,DFW,1557,1558.0,1.0,13.0,1611.0,1700.0,7.0,1725,1707.0,-18.0,0.0,,0.0,148.0,129.0,109.0,732.0,,,,,,,11
808,2010-11-04,DL,1911,ATL,DFW,1722,1726.0,4.0,14.0,1740.0,1831.0,9.0,1850,1840.0,-10.0,0.0,,0.0,148.0,134.0,111.0,732.0,,,,,,,11
809,2010-11-04,DL,2011,ATL,DFW,1557,1555.0,-2.0,20.0,1615.0,1702.0,12.0,1725,1714.0,-11.0,0.0,,0.0,148.0,139.0,107.0,732.0,,,,,,,11
810,2010-11-05,DL,1911,ATL,DFW,1722,1722.0,0.0,37.0,1759.0,1844.0,8.0,1850,1852.0,2.0,0.0,,0.0,148.0,150.0,105.0,732.0,,,,,,,11
811,2010-11-05,DL,2011,ATL,DFW,1557,1557.0,0.0,14.0,1611.0,1656.0,10.0,1725,1706.0,-19.0,0.0,,0.0,148.0,129.0,105.0,732.0,,,,,,,11
812,2010-11-06,DL,2011,ATL,DFW,1600,1612.0,12.0,24.0,1636.0,1715.0,7.0,1728,1722.0,-6.0,0.0,,0.0,148.0,130.0,99.0,732.0,,,,,,,11
813,2010-11-07,DL,1911,ATL,DFW,1722,1718.0,-4.0,15.0,1733.0,1811.0,5.0,1850,1816.0,-34.0,0.0,,0.0,148.0,118.0,98.0,732.0,,,,,,,11
814,2010-11-07,DL,2011,ATL,DFW,1557,1556.0,-1.0,25.0,1621.0,1700.0,6.0,1725,1706.0,-19.0,0.0,,0.0,148.0,130.0,99.0,732.0,,,,,,,11
815,2010-11-08,DL,1911,ATL,DFW,1722,1727.0,5.0,14.0,1741.0,1830.0,7.0,1850,1837.0,-13.0,0.0,,0.0,148.0,130.0,109.0,732.0,,,,,,,11
816,2010-11-08,DL,2011,ATL,DFW,1557,1558.0,1.0,13.0,1611.0,1651.0,5.0,1725,1656.0,-29.0,0.0,,0.0,148.0,118.0,100.0,732.0,,,,,,,11
817,2010-11-09,DL,1911,ATL,DFW,1722,1716.0,-6.0,18.0,1734.0,1819.0,6.0,1850,1825.0,-25.0,0.0,,0.0,148.0,129.0,105.0,732.0,,,,,,,11
818,2010-11-09,DL,2011,ATL,DFW,1557,1554.0,-3.0,15.0,1609.0,1655.0,7.0,1725,1702.0,-23.0,0.0,,0.0,148.0,128.0,106.0,732.0,,,,,,,11
819,2010-11-10,DL,1911,ATL,DFW,1722,1717.0,-5.0,17.0,1734.0,1826.0,11.0,1850,1837.0,-13.0,0.0,,0.0,148.0,140.0,112.0,732.0,,,,,,,11
820,2010-11-10,DL,2011,ATL,DFW,1557,1653.0,56.0,15.0,1708.0,1758.0,3.0,1725,1801.0,36.0,0.0,,0.0,148.0,128.0,110.0,732.0,12.0,0.0,0.0,0.0,24.0,,11
821,2010-11-11,DL,1911,ATL,DFW,1722,1732.0,10.0,23.0,1755.0,1849.0,9.0,1850,1858.0,8.0,0.0,,0.0,148.0,146.0,114.0,732.0,,,,,,,11
822,2010-11-11,DL,2011,ATL,DFW,1557,1553.0,-4.0,17.0,1610.0,1700.0,12.0,1725,1712.0,-13.0,0.0,,0.0,148.0,139.0,110.0,732.0,,,,,,,11
823,2010-11-12,DL,1911,ATL,DFW,1722,1720.0,-2.0,10.0,1730.0,1845.0,13.0,1850,1858.0,8.0,0.0,,0.0,148.0,158.0,135.0,732.0,,,,,,,11
824,2010-11-12,DL,2011,ATL,DFW,1557,1557.0,0.0,15.0,1612.0,1710.0,17.0,1725,1727.0,2.0,0.0,,0.0,148.0,150.0,118.0,732.0,,,,,,,11
825,2010-11-13,DL,2011,ATL,DFW,1555,1721.0,86.0,12.0,1733.0,1826.0,9.0,1723,1835.0,72.0,0.0,,0.0,148.0,134.0,113.0,732.0,72.0,0.0,0.0,0.0,0.0,,11
826,2010-11-14,DL,1911,ATL,DFW,1722,2016.0,174.0,15.0,2031.0,2129.0,4.0,1850,2133.0,163.0,0.0,,0.0,148.0,137.0,118.0,732.0,163.0,0.0,0.0,0.0,0.0,,11
827,2010-11-14,DL,2011,ATL,DFW,1557,1558.0,1.0,17.0,1615.0,1721.0,6.0,1725,1727.0,2.0,0.0,,0.0,148.0,149.0,126.0,732.0,,,,,,,11
828,2010-11-15,DL,1911,ATL,DFW,1722,1726.0,4.0,13.0,1739.0,1843.0,8.0,1850,1851.0,1.0,0.0,,0.0,148.0,145.0,124.0,732.0,,,,,,,11
829,2010-11-15,DL,2011,ATL,DFW,1557,1614.0,17.0,14.0,1628.0,1741.0,9.0,1725,1750.0,25.0,0.0,,0.0,148.0,156.0,133.0,732.0,14.0,0.0,8.0,0.0,3.0,,11
830,2010-11-16,DL,1911,ATL,DFW,1722,1719.0,-3.0,17.0,1736.0,1836.0,7.0,1850,1843.0,-7.0,0.0,,0.0,148.0,144.0,120.0,732.0,,,,,,,11
