,FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 27,Month
596,2010-08-01,DL,1911,ATL,DFW,1715,1713.0,-2.0,35.0,1748.0,1829.0,20.0,1837,1849.0,12.0,0.0,,0.0,142.0,156.0,101.0,732.0,,,,,,,08
597,2010-08-01,DL,2011,ATL,DFW,1615,1612.0,-3.0,22.0,1634.0,1712.0,5.0,1735,1717.0,-18.0,0.0,,0.0,140.0,125.0,98.0,732.0,,,,,,,08
598,2010-08-01,DL,2111,ATL,DFW,1505,1501.0,-4.0,15.0,1516.0,1554.0,11.0,1625,1605.0,-20.0,0.0,,0.0,140.0,124.0,98.0,732.0,,,,,,,08
599,2010-08-02,DL,1911,ATL,DFW,1715,1714.0,-1.0,15.0,1729.0,1813.0,7.0,1837,1820.0,-17.0,0.0,,0.0,142.0,126.0,104.0,732.0,,,,,,,08
600,2010-08-02,DL,2011,ATL,DFW,1615,1618.0,3.0,16.0,1634.0,1712.0,5.0,1732,1717.0,-15.0,0.0,,0.0,137.0,119.0,98.0,732.0,,,,,,,08
601,2010-08-02,DL,2111,ATL,DFW,1505,1501.0,-4.0,32.0,1533.0,1614.0,7.0,1625,1621.0,-4.0,0.0,,0.0,140.0,140.0,101.0,732.0,,,,,,,08
602,2010-08-03,DL,1911,ATL,DFW,1715,1731.0,16.0,25.0,1756.0,1842.0,7.0,1837,1849.0,12.0,0.0,,0.0,142.0,138.0,106.0,732.0,,,,,,,08
603,2010-08-03,DL,2011,ATL,DFW,1615,1628.0,13.0,41.0,1709.0,1749.0,4.0,1735,1753.0,18.0,0.0,,0.0,140.0,145.0,100.0,732.0,0.0,0.0,5.0,0.0,13.0,,08
604,2010-08-03,DL,2111,ATL,DFW,1505,1503.0,-2.0,27.0,1530.0,1612.0,5.0,1625,1617.0,-8.0,0.0,,0.0,140.0,134.0,102.0,732.0,,,,,,,08
605,2010-08-04,DL,1911,ATL,DFW,1715,1720.0,5.0,24.0,1744.0,1825.0,5.0,1837,1830.0,-7.0,0.0,,0.0,142.0,130.0,101.0,732.0,,,,,,,08
606,2010-08-04,DL,2011,ATL,DFW,1615,1615.0,0.0,23.0,1638.0,1718.0,6.0,1735,1724.0,-11.0,0.0,,0.0,140.0,129.0,100.0,732.0,,,,,,,08
607,2010-08-04,DL,2111,ATL,DFW,1505,1501.0,-4.0,31.0,1532.0,1610.0,8.0,1625,1618.0,-7.0,0.0,,0.0,140.0,137.0,98.0,732.0,,,,,,,08
608,2010-08-05,DL,1911,ATL,DFW,1715,1715.0,0.0,14.0,1729.0,1815.0,7.0,1837,1822.0,-15.0,0.0,,0.0,142.0,127.0,106.0,732.0,,,,,,,08
609,2010-08-05,DL,2011,ATL,DFW,1615,1630.0,15.0,31.0,1701.0,1739.0,7.0,1735,1746.0,11.0,0.0,,0.0,140.0,136.0,98.0,732.0,,,,,,,08
610,2010-08-05,DL,2111,ATL,DFW,1505,1514.0,9.0,22.0,1536.0,1617.0,22.0,1625,1639.0,14.0,0.0,,0.0,140.0,145.0,101.0,732.0,,,,,,,08
611,2010-08-06,DL,1911,ATL,DFW,1715,,,,,,,1837,,,1.0,C,0.0,142.0,,,732.0,,,,,,,08
612,2010-08-06,DL,2011,ATL,DFW,1615,1636.0,21.0,73.0,1749.0,2113.0,13.0,1735,2126.0,,0.0,,1.0,140.0,,,732.0,,,,,,,08
613,2010-08-06,DL,2111,ATL,DFW,1505,1517.0,12.0,32.0,1549.0,1630.0,12.0,1625,1642.0,17.0,0.0,,0.0,140.0,145.0,101.0,732.0,12.0,0.0,5.0,0.0,0.0,,08
614,2010-08-07,DL,2011,ATL,DFW,1615,1621.0,6.0,30.0,1651.0,1740.0,3.0,1735,1743.0,8.0,0.0,,0.0,140.0,142.0,109.0,732.0,,,,,,,08
615,2010-08-07,DL,2111,ATL,DFW,1505,1522.0,17.0,27.0,1549.0,1635.0,8.0,1625,1643.0,18.0,0.0,,0.0,140.0,141.0,106.0,732.0,17.0,0.0,1.0,0.0,0.0,,08
616,2010-08-08,DL,1911,ATL,DFW,1715,1725.0,10.0,26.0,1751.0,1834.0,7.0,1837,1841.0,4.0,0.0,,0.0,142.0,136.0,103.0,732.0,,,,,,,08
617,2010-08-08,DL,2011,ATL,DFW,1615,1754.0,99.0,14.0,1808.0,1850.0,5.0,1735,1855.0,80.0,0.0,,0.0,140.0,121.0,102.0,732.0,0.0,0.0,0.0,0.0,80.0,,08
618,2010-08-08,DL,2111,ATL,DFW,1505,1539.0,34.0,23.0,1602.0,1640.0,10.0,1625,1650.0,25.0,0.0,,0.0,140.0,131.0,98.0,732.0,0.0,0.0,0.0,0.0,25.0,,08
