,FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 27,Month
425,2010-06-01,DL,1911,ATL,DFW,1724,1724.0,0.0,17.0,1741.0,1821.0,7.0,1852,1828.0,-24.0,0.0,,0.0,148.0,124.0,100.0,732.0,,,,,,,06
426,2010-06-01,DL,2011,ATL,DFW,1615,1616.0,1.0,22.0,1638.0,1724.0,3.0,1744,1727.0,-17.0,0.0,,0.0,149.0,131.0,106.0,732.0,,,,,,,06
427,2010-06-01,DL,2111,ATL,DFW,1505,1514.0,9.0,18.0,1532.0,1615.0,6.0,1631,1621.0,-10.0,0.0,,0.0,146.0,127.0,103.0,732.0,,,,,,,06
428,2010-06-02,DL,1911,ATL,DFW,1724,1747.0,23.0,27.0,1814.0,1928.0,35.0,1852,2003.0,71.0,0.0,,0.0,148.0,196.0,134.0,732.0,23.0,0.0,48.0,0.0,0.0,,06
429,2010-06-02,DL,2011,ATL,DFW,1615,1622.0,7.0,37.0,1659.0,1744.0,28.0,1744,1812.0,28.0,0.0,,0.0,149.0,170.0,105.0,732.0,7.0,0.0,21.0,0.0,0.0,,06
430,2010-06-02,DL,2111,ATL,DFW,1505,1507.0,2.0,35.0,1542.0,1628.0,8.0,1631,1636.0,5.0,0.0,,0.0,146.0,149.0,106.0,732.0,,,,,,,06
431,2010-06-03,DL,1911,ATL,DFW,1724,1719.0,-5.0,23.0,1742.0,1824.0,18.0,1852,1842.0,-10.0,0.0,,0.0,148.0,143.0,102.0,732.0,,,,,,,06
432,2010-06-03,DL,2011,ATL,DFW,1615,1621.0,6.0,20.0,1641.0,1736.0,5.0,1744,1741.0,-3.0,0.0,,0.0,149.0,140.0,115.0,732.0,,,,,,,06
433,2010-06-03,DL,2111,ATL,DFW,1505,1505.0,0.0,30.0,1535.0,1628.0,8.0,1631,1636.0,5.0,0.0,,0.0,146.0,151.0,113.0,732.0,,,,,,,06
434,2010-06-04,DL,1911,ATL,DFW,1724,1818.0,54.0,40.0,1858.0,1939.0,4.0,1852,1943.0,51.0,0.0,,0.0,148.0,145.0,101.0,732.0,0.0,51.0,0.0,0.0,0.0,,06
435,2010-06-04,DL,2011,ATL,DFW,1615,1641.0,26.0,107.0,1828.0,1912.0,5.0,1745,1917.0,92.0,0.0,,0.0,150.0,216.0,104.0,732.0,18.0,0.0,66.0,0.0,8.0,,06
436,2010-06-04,DL,2111,ATL,DFW,1505,1510.0,5.0,39.0,1549.0,1632.0,3.0,1631,1635.0,4.0,0.0,,0.0,146.0,145.0,103.0,732.0,,,,,,,06
437,2010-06-05,DL,2011,ATL,DFW,1615,1612.0,-3.0,29.0,1641.0,1714.0,17.0,1744,1731.0,-13.0,0.0,,0.0,149.0,139.0,93.0,732.0,,,,,,,06
438,2010-06-05,DL,2111,ATL,DFW,1505,1502.0,-3.0,16.0,1518.0,1556.0,5.0,1631,1601.0,-30.0,0.0,,0.0,146.0,119.0,98.0,732.0,,,,,,,06
439,2010-06-06,DL,1911,ATL,DFW,1724,2046.0,202.0,17.0,2103.0,2140.0,5.0,1852,2145.0,173.0,0.0,,0.0,148.0,119.0,97.0,732.0,76.0,0.0,0.0,0.0,97.0,,06
440,2010-06-06,DL,2011,ATL,DFW,1615,1734.0,79.0,19.0,1753.0,1834.0,9.0,1744,1843.0,59.0,0.0,,0.0,149.0,129.0,101.0,732.0,25.0,0.0,0.0,0.0,34.0,,06
441,2010-06-06,DL,2111,ATL,DFW,1505,1511.0,6.0,31.0,1542.0,1626.0,5.0,1631,1631.0,0.0,0.0,,0.0,146.0,140.0,104.0,732.0,,,,,,,06
442,2010-06-07,DL,1911,ATL,DFW,1724,1721.0,-3.0,15.0,1736.0,1820.0,4.0,1855,1824.0,-31.0,0.0,,0.0,151.0,123.0,104.0,732.0,,,,,,,06
443,2010-06-07,DL,2011,ATL,DFW,1615,1619.0,4.0,24.0,1643.0,1722.0,6.0,1744,1728.0,-16.0,0.0,,0.0,149.0,129.0,99.0,732.0,,,,,,,06
444,2010-06-07,DL,2111,ATL,DFW,1505,1520.0,15.0,22.0,1542.0,1620.0,6.0,1631,1626.0,-5.0,0.0,,0.0,146.0,126.0,98.0,732.0,,,,,,,06
445,2010-06-08,DL,1911,ATL,DFW,1724,1722.0,-2.0,27.0,1749.0,1827.0,12.0,1852,1839.0,-13.0,0.0,,0.0,148.0,137.0,98.0,732.0,,,,,,,06
446,2010-06-08,DL,2011,ATL,DFW,1615,1611.0,-4.0,19.0,1630.0,1722.0,7.0,1744,1729.0,-15.0,0.0,,0.0,149.0,138.0,112.0,732.0,,,,,,,06
447,2010-06-08,DL,2111,ATL,DFW,1505,1501.0,-4.0,34.0,1535.0,1619.0,8.0,1631,1627.0,-4.0,0.0,,0.0,146.0,146.0,104.0,732.0,,,,,,,06
448,2010-06-09,DL,1911,ATL,DFW,1724,1725.0,1.0,30.0,1755.0,1841.0,13.0,1852,1854.0,2.0,0.0,,0.0,148.0,149.0,106.0,732.0,,,,,,,06
449,2010-06-09,DL,2011,ATL,DFW,1615,1624.0,9.0,17.0,1641.0,1730.0,5.0,1744,1735.0,-9.0,0.0,,0.0,149.0,131.0,109.0,732.0,,,,,,,06
450,2010-06-09,DL,2111,ATL,DFW,1505,1515.0,10.0,17.0,1532.0,1618.0,5.0,1631,1623.0,-8.0,0.0,,0.0,146.0,128.0,106.0,732.0,,,,,,,06
451,2010-06-10,DL,1911,ATL,DFW,1715,1815.0,60.0,35.0,1850.0,1940.0,6.0,1837,1946.0,69.0,0.0,,0.0,142.0,151.0,110.0,732.0,0.0,0.0,9.0,0.0,60.0,,06
452,2010-06-10,DL,2011,ATL,DFW,1615,1639.0,24.0,17.0,1656.0,1759.0,5.0,1735,1804.0,29.0,0.0,,0.0,140.0,145.0,123.0,732.0,10.0,0.0,5.0,0.0,14.0,,06
453,2010-06-10,DL,2111,ATL,DFW,1505,1508.0,3.0,18.0,1526.0,1627.0,4.0,1625,1631.0,6.0,0.0,,0.0,140.0,143.0,121.0,732.0,,,,,,,06
454,2010-06-11,DL,1911,ATL,DFW,1715,1756.0,41.0,19.0,1815.0,1858.0,4.0,1837,1902.0,25.0,0.0,,0.0,142.0,126.0,103.0,732.0,2.0,0.0,0.0,0.0,23.0,,06
455,2010-06-11,DL,2011,ATL,DFW,1615,1614.0,-1.0,29.0,1643.0,1729.0,5.0,1735,1734.0,-1.0,0.0,,0.0,140.0,140.0,106.0,732.0,,,,,,,06
456,2010-06-11,DL,2111,ATL,DFW,1505,1505.0,0.0,19.0,1524.0,1605.0,8.0,1625,1613.0,-12.0,0.0,,0.0,140.0,128.0,101.0,732.0,,,,,,,06
457,2010-06-12,DL,2011,ATL,DFW,1615,1619.0,4.0,21.0,1640.0,1722.0,7.0,1735,1729.0,-6.0,0.0,,0.0,140.0,130.0,102.0,732.0,,,,,,,06
458,2010-06-12,DL,2111,ATL,DFW,1505,1912.0,247.0,38.0,1950.0,2034.0,6.0,1625,2040.0,255.0,0.0,,0.0,140.0,148.0,104.0,732.0,247.0,0.0,8.0,0.0,0.0,,06
459,2010-06-13,DL,1911,ATL,DFW,1715,1724.0,9.0,19.0,1743.0,1821.0,5.0,1837,1826.0,-11.0,0.0,,0.0,142.0,122.0,98.0,732.0,,,,,,,06
460,2010-06-13,DL,2011,ATL,DFW,1615,1616.0,1.0,33.0,1649.0,1728.0,5.0,1735,1733.0,-2.0,0.0,,0.0,140.0,137.0,99.0,732.0,,,,,,,06
461,2010-06-13,DL,2111,ATL,DFW,1505,1506.0,1.0,21.0,1527.0,1606.0,5.0,1625,1611.0,-14.0,0.0,,0.0,140.0,125.0,99.0,732.0,,,,,,,06
462,2010-06-14,DL,1911,ATL,DFW,1715,1833.0,78.0,13.0,1846.0,1923.0,5.0,1837,1928.0,51.0,0.0,,0.0,142.0,115.0,97.0,732.0,32.0,0.0,0.0,0.0,19.0,,06
463,2010-06-14,DL,2011,ATL,DFW,1615,1624.0,9.0,16.0,1640.0,1719.0,4.0,1732,1723.0,-9.0,0.0,,0.0,137.0,119.0,99.0,732.0,,,,,,,06
464,2010-06-14,DL,2111,ATL,DFW,1505,1523.0,18.0,34.0,1557.0,1637.0,5.0,1625,1642.0,17.0,0.0,,0.0,140.0,139.0,100.0,732.0,17.0,0.0,0.0,0.0,0.0,,06
465,2010-06-15,DL,1911,ATL,DFW,1715,1810.0,55.0,109.0,1959.0,2046.0,5.0,1837,2051.0,134.0,0.0,,0.0,142.0,221.0,107.0,732.0,0.0,45.0,79.0,0.0,10.0,,06
466,2010-06-15,DL,2011,ATL,DFW,1615,1614.0,-1.0,100.0,1754.0,1840.0,19.0,1735,1859.0,84.0,0.0,,0.0,140.0,225.0,106.0,732.0,0.0,0.0,84.0,0.0,0.0,,06
467,2010-06-15,DL,2111,ATL,DFW,1505,1505.0,0.0,21.0,1526.0,1609.0,4.0,1625,1613.0,-12.0,0.0,,0.0,140.0,128.0,103.0,732.0,,,,,,,06
468,2010-06-16,DL,1911,ATL,DFW,1715,1712.0,-3.0,22.0,1734.0,1816.0,6.0,1837,1822.0,-15.0,0.0,,0.0,142.0,130.0,102.0,732.0,,,,,,,06
469,2010-06-16,DL,2011,ATL,DFW,1615,1630.0,15.0,32.0,1702.0,1745.0,5.0,1735,1750.0,15.0,0.0,,0.0,140.0,140.0,103.0,732.0,15.0,0.0,0.0,0.0,0.0,,06
